date_,adj close_itc.ns,close_itc.ns,high_itc.ns,low_itc.ns,open_itc.ns,volume_itc.ns
2025-03-06,398.3601989746094,405.70001220703125,409.70001220703125,400.54998779296875,409.1499938964844,17869996
2025-03-07,396.5927429199219,403.8999938964844,405.8500061035156,401.70001220703125,403.54998779296875,11180761
2025-03-10,397.6728515625,405.0,406.8500061035156,400.3999938964844,401.04998779296875,9785018
2025-03-11,398.85113525390625,406.20001220703125,408.3999938964844,401.20001220703125,401.5,11099475
2025-03-12,404.93896484375,412.3999938964844,413.29998779296875,404.0,406.3999938964844,13844306
2025-03-13,404.59527587890625,412.04998779296875,414.3999938964844,408.20001220703125,413.0,8196569
2025-03-17,400.5694885253906,407.95001220703125,416.25,407.0,413.0,5257805
2025-03-18,401.69866943359375,409.1000061035156,411.95001220703125,407.75,410.0,13861897
2025-03-19,395.75811767578125,403.04998779296875,410.75,402.6000061035156,410.0,12830387
2025-03-20,396.641845703125,403.95001220703125,406.6499938964844,401.8999938964844,405.0,16994037
2025-03-21,398.212890625,405.54998779296875,407.5,401.70001220703125,405.95001220703125,25302035
2025-03-24,403.4660949707031,410.8999938964844,412.8500061035156,405.6000061035156,407.0,14362572
2025-03-25,402.385986328125,409.79998779296875,415.25,408.70001220703125,412.0,20338110
2025-03-26,399.9803466796875,407.3500061035156,411.20001220703125,406.25,410.29998779296875,13891436
2025-03-27,402.0423583984375,409.45001220703125,410.70001220703125,405.6499938964844,408.0,18642328
2025-03-28,402.3369140625,409.75,415.6000061035156,408.1499938964844,410.8999938964844,12981873
2025-04-01,399.2929992675781,406.6499938964844,414.3999938964844,405.6000061035156,409.79998779296875,15206240
2025-04-02,401.6495666503906,409.04998779296875,410.0,406.04998779296875,407.04998779296875,8001323
2025-04-03,401.99322509765625,409.3999938964844,410.20001220703125,406.70001220703125,407.04998779296875,7059566
2025-04-04,402.287841796875,409.70001220703125,412.79998779296875,404.5,407.5,18627592
2025-04-07,398.7038269042969,406.04998779296875,408.1000061035156,390.1499938964844,390.1499938964844,26762866
2025-04-08,405.08624267578125,412.54998779296875,415.79998779296875,407.25,411.8999938964844,18600796
2025-04-09,408.7684020996094,416.29998779296875,419.04998779296875,411.25,413.0,21785572
2025-04-11,413.92340087890625,421.54998779296875,422.45001220703125,417.0,420.0,8939356
2025-04-15,412.7942199707031,420.3999938964844,429.20001220703125,419.0,429.20001220703125,11685880
2025-04-16,416.7709655761719,424.45001220703125,426.04998779296875,418.0,418.0,13034594
2025-04-17,419.5202941894531,427.25,427.8500061035156,421.54998779296875,425.0,22410217
2025-04-21,415.1999206542969,422.8500061035156,429.1000061035156,421.5,428.04998779296875,27388236
2025-04-22,425.75543212890625,433.6000061035156,434.79998779296875,423.54998779296875,425.95001220703125,32031936
2025-04-23,423.05517578125,430.8500061035156,437.45001220703125,428.8500061035156,436.20001220703125,19566317
2025-04-24,422.2696228027344,430.04998779296875,436.04998779296875,429.29998779296875,431.8500061035156,26064089
2025-04-25,420.0603332519531,427.79998779296875,432.70001220703125,423.29998779296875,430.04998779296875,22944377
2025-04-28,421.042236328125,428.79998779296875,430.5,424.75,426.6499938964844,6287095
2025-04-29,418.29290771484375,426.0,429.6000061035156,425.0,428.8999938964844,11189930
2025-04-30,418.0965270996094,425.79998779296875,429.29998779296875,422.0,427.3999938964844,10026546
2025-05-02,421.7295837402344,429.5,431.5,424.1000061035156,424.1000061035156,9263372
2025-05-05,429.0448303222656,436.95001220703125,438.5,429.3500061035156,430.25,11525305
2025-05-06,427.6701354980469,435.54998779296875,439.6499938964844,433.0,437.5,15026568
2025-05-07,423.3497314453125,431.1499938964844,435.0,429.70001220703125,433.3999938964844,9710361
2025-05-08,422.8096923828125,430.6000061035156,431.5,423.54998779296875,429.0,19937960
2025-05-09,415.8872375488281,423.54998779296875,429.1499938964844,423.0,425.95001220703125,8226512
2025-05-12,427.6210632324219,435.5,436.20001220703125,428.1499938964844,429.5,8031891
2025-05-13,420.1585388183594,427.8999938964844,437.95001220703125,425.3500061035156,434.8999938964844,14976369
2025-05-14,421.33685302734375,429.1000061035156,431.8500061035156,425.8999938964844,427.1000061035156,9557309
2025-05-15,424.8226013183594,432.6499938964844,435.3999938964844,426.0,429.1000061035156,24263510
2025-05-16,427.81744384765625,435.70001220703125,436.20001220703125,432.1000061035156,434.8999938964844,16402035
2025-05-19,427.4737548828125,435.3500061035156,438.5,432.6499938964844,435.0,7543854
2025-05-20,427.0318908691406,434.8999938964844,440.79998779296875,432.8999938964844,437.0,9868414
2025-05-21,425.1662902832031,433.0,438.20001220703125,432.0,436.6000061035156,5776672
2025-05-22,418.39111328125,426.1000061035156,433.0,422.8999938964844,433.0,19451749
2025-05-23,428.40655517578125,436.29998779296875,439.0,429.0,434.0,18536884
2025-05-26,434.8871765136719,442.8999938964844,443.54998779296875,436.75,438.25,13107662
2025-05-27,426.04998779296875,433.8999938964844,444.20001220703125,430.8500061035156,442.8999938964844,26986022
2025-05-28,420.20001220703125,420.20001220703125,422.6000061035156,413.0,417.70001220703125,431851622
2025-05-29,418.75,418.75,422.79998779296875,416.6000061035156,422.0,21478547
2025-05-30,418.04998779296875,418.04998779296875,420.04998779296875,416.3999938964844,419.1000061035156,30656239
2025-06-02,419.29998779296875,419.29998779296875,420.45001220703125,414.54998779296875,418.29998779296875,14973380
2025-06-03,416.95001220703125,416.95001220703125,421.70001220703125,415.6499938964844,419.0,13216486
2025-06-04,417.0,417.0,419.0,415.95001220703125,417.1499938964844,12598933
2025-06-05,419.1000061035156,419.1000061035156,420.95001220703125,415.75,418.5,13212523
2025-06-06,421.04998779296875,421.04998779296875,421.29998779296875,419.0,420.29998779296875,8774988
2025-06-09,423.04998779296875,423.04998779296875,423.6000061035156,420.5,422.0,10473123
2025-06-10,427.0,427.0,428.54998779296875,423.04998779296875,424.5,13041075
2025-06-11,426.1499938964844,426.1499938964844,428.1000061035156,424.8500061035156,428.0,20789182
2025-06-12,421.0,421.0,427.20001220703125,419.54998779296875,427.0,18508835
2025-06-13,413.8999938964844,413.8999938964844,419.3500061035156,413.5,415.0,17873926
2025-06-16,418.20001220703125,418.20001220703125,418.8999938964844,413.25,414.95001220703125,7006629
2025-06-17,417.3999938964844,417.3999938964844,419.04998779296875,415.70001220703125,418.1000061035156,9028406
2025-06-18,415.8999938964844,415.8999938964844,418.45001220703125,414.8999938964844,417.0,8036215
2025-06-19,416.0,416.0,418.25,414.79998779296875,415.6499938964844,12601006
2025-06-20,418.54998779296875,418.54998779296875,419.5,416.0,416.0,13203184
2025-06-23,413.8999938964844,413.8999938964844,417.5,411.75,417.0,14839890
2025-06-24,414.3500061035156,414.3500061035156,420.6499938964844,413.75,416.8999938964844,16690068
2025-06-25,416.3500061035156,416.3500061035156,418.1499938964844,415.1000061035156,416.3999938964844,9946718
2025-06-26,420.29998779296875,420.29998779296875,420.8999938964844,416.25,417.20001220703125,13703918
2025-06-27,418.6499938964844,418.6499938964844,422.0,417.79998779296875,421.0,21409935
2025-06-30,416.45001220703125,416.45001220703125,420.75,415.79998779296875,419.79998779296875,12317124
2025-07-01,415.1000061035156,415.1000061035156,418.8500061035156,414.8999938964844,417.0,13670465
2025-07-02,412.95001220703125,412.95001220703125,416.8999938964844,411.70001220703125,416.8999938964844,15990899
2025-07-03,413.3500061035156,413.3500061035156,416.0,411.25,414.0,14185298
2025-07-04,412.54998779296875,412.54998779296875,415.0,411.75,414.8999938964844,8256733
2025-07-07,416.1499938964844,416.1499938964844,417.20001220703125,412.0,413.0,6845218
2025-07-08,417.20001220703125,417.20001220703125,418.1000061035156,414.6499938964844,416.1499938964844,6807192
2025-07-09,419.45001220703125,419.45001220703125,420.29998779296875,415.45001220703125,416.20001220703125,9930533
2025-07-10,416.8500061035156,416.8500061035156,420.29998779296875,416.3999938964844,420.29998779296875,6220360
2025-07-11,416.79998779296875,416.79998779296875,418.04998779296875,415.5,417.0,8578844
2025-07-14,419.3999938964844,419.3999938964844,419.95001220703125,416.54998779296875,417.04998779296875,6896989
2025-07-15,422.1000061035156,422.1000061035156,422.3999938964844,419.0,420.8999938964844,8532755
2025-07-16,424.6000061035156,424.6000061035156,425.45001220703125,420.29998779296875,422.1000061035156,9780773
2025-07-17,423.95001220703125,423.95001220703125,425.8999938964844,423.0,425.79998779296875,7240795
2025-07-18,422.75,422.75,425.20001220703125,420.1000061035156,425.20001220703125,6730256
2025-07-21,420.1000061035156,420.1000061035156,422.75,418.3999938964844,422.0,4822343
2025-07-22,416.0,416.0,420.3999938964844,415.20001220703125,420.1000061035156,9869507
2025-07-23,414.95001220703125,414.95001220703125,417.8999938964844,414.0,417.1000061035156,12196187
2025-07-24,409.95001220703125,409.95001220703125,415.8500061035156,409.45001220703125,415.8500061035156,9005157
2025-07-25,409.3999938964844,409.3999938964844,410.25,407.75,410.0,5824089
2025-07-28,409.8999938964844,409.8999938964844,410.8500061035156,408.6000061035156,410.79998779296875,8123337
2025-07-29,408.45001220703125,408.45001220703125,411.3999938964844,408.0,410.0,6811772
2025-07-30,407.6000061035156,407.6000061035156,409.29998779296875,405.75,409.0,10915863
2025-07-31,411.95001220703125,411.95001220703125,414.0,405.54998779296875,405.95001220703125,19364174
2025-08-01,416.45001220703125,416.45001220703125,419.3500061035156,411.79998779296875,412.3999938964844,14324065
2025-08-04,416.8500061035156,416.8500061035156,422.5,415.1000061035156,420.20001220703125,18352458
2025-08-05,414.1499938964844,414.1499938964844,417.95001220703125,413.0,417.20001220703125,8495104
2025-08-06,412.0,412.0,415.0,410.5,414.1499938964844,9080543
2025-08-07,413.6000061035156,413.6000061035156,414.75,411.6499938964844,412.0,11514878
2025-08-08,414.5,414.5,415.3500061035156,412.95001220703125,413.8999938964844,9814361
2025-08-11,416.8500061035156,416.8500061035156,417.0,414.0,414.5,8514272
2025-08-12,416.3500061035156,416.3500061035156,419.79998779296875,415.29998779296875,417.0,13635738
2025-08-13,414.1000061035156,414.1000061035156,417.5,413.6000061035156,417.20001220703125,10874910
2025-08-14,411.45001220703125,411.45001220703125,415.04998779296875,411.0,414.25,9580361
2025-08-18,406.29998779296875,406.29998779296875,413.70001220703125,404.8500061035156,413.0,30950814
2025-08-19,409.1000061035156,409.1000061035156,409.3999938964844,404.5,406.3500061035156,16681331
2025-08-20,406.04998779296875,406.04998779296875,410.25,405.45001220703125,409.1000061035156,18188129
2025-08-21,405.54998779296875,405.54998779296875,406.8500061035156,403.3500061035156,406.04998779296875,15028966
2025-08-22,398.29998779296875,398.29998779296875,406.5,397.5,406.0,13087624
2025-08-25,399.3500061035156,399.3500061035156,400.54998779296875,396.25,399.0,10440286
2025-08-26,403.3500061035156,403.3500061035156,405.3999938964844,398.3999938964844,399.29998779296875,13715752
2025-08-28,400.8999938964844,400.8999938964844,404.5,400.0,404.5,12471719
2025-08-29,409.75,409.75,410.45001220703125,401.8999938964844,402.0,25255050
2025-09-01,405.8500061035156,405.8500061035156,410.20001220703125,405.0,409.75,12268090
2025-09-02,406.75,406.75,407.8500061035156,404.45001220703125,406.54998779296875,19808255
2025-09-03,411.75,411.75,413.25,407.29998779296875,408.5,12936588
2025-09-04,415.8999938964844,415.8999938964844,427.0,415.0,423.95001220703125,27274123
2025-09-05,407.3500061035156,407.3500061035156,417.0,404.3999938964844,416.8999938964844,16000675
2025-09-08,407.54998779296875,407.54998779296875,410.54998779296875,406.79998779296875,407.45001220703125,7419022
2025-09-09,410.04998779296875,410.04998779296875,410.95001220703125,407.3999938964844,408.5,8825896
2025-09-10,413.04998779296875,413.04998779296875,413.70001220703125,408.95001220703125,411.0,9252397
2025-09-11,415.04998779296875,415.04998779296875,416.70001220703125,412.45001220703125,413.04998779296875,8274406
2025-09-12,413.75,413.75,417.04998779296875,412.8500061035156,415.3500061035156,7803379
2025-09-15,412.6499938964844,412.6499938964844,414.29998779296875,411.75,413.04998779296875,5707331
2025-09-16,413.1000061035156,413.1000061035156,414.3500061035156,412.0,413.20001220703125,8239087
2025-09-17,409.29998779296875,409.29998779296875,414.6000061035156,408.04998779296875,413.95001220703125,14113882
2025-09-18,411.54998779296875,411.54998779296875,413.04998779296875,410.1000061035156,411.3500061035156,15647808
2025-09-19,410.6499938964844,410.6499938964844,412.6000061035156,408.95001220703125,411.54998779296875,19505321
2025-09-22,406.95001220703125,406.95001220703125,411.0,406.04998779296875,410.6499938964844,8930779
2025-09-23,403.20001220703125,403.20001220703125,408.1000061035156,402.1000061035156,407.1000061035156,14936357
2025-09-24,401.0,401.0,404.6499938964844,400.70001220703125,403.20001220703125,12380865
2025-09-25,400.1000061035156,400.1000061035156,403.0,398.0,401.45001220703125,22006368
2025-09-26,405.1000061035156,405.1000061035156,405.8999938964844,399.79998779296875,400.1000061035156,14414044
2025-09-29,407.25,407.25,408.0,403.20001220703125,406.8999938964844,19717660
2025-09-30,401.54998779296875,401.54998779296875,406.75,400.3999938964844,406.75,9465490
2025-10-01,405.6000061035156,405.6000061035156,406.0,399.75,402.3500061035156,17643039
2025-10-03,404.29998779296875,404.29998779296875,405.5,402.29998779296875,404.8999938964844,16987141
2025-10-06,400.75,400.75,403.8999938964844,399.79998779296875,403.0,13989077
2025-10-07,399.79998779296875,399.79998779296875,402.6000061035156,399.5,402.5,12298968
2025-10-08,399.75,399.75,401.75,398.0,400.0,8402463
2025-10-09,399.8999938964844,399.8999938964844,401.3999938964844,398.95001220703125,399.0,15656267
2025-10-10,402.79998779296875,402.79998779296875,403.8500061035156,399.5,400.45001220703125,15085738
2025-10-13,399.25,399.25,400.95001220703125,398.54998779296875,400.0,9508594
2025-10-14,396.79998779296875,396.79998779296875,400.8500061035156,396.20001220703125,400.0,10291102
2025-10-15,399.8999938964844,399.8999938964844,400.8500061035156,397.25,398.0,16043867
2025-10-16,405.1499938964844,405.1499938964844,406.0,399.54998779296875,401.0,22962049
2025-10-17,412.1499938964844,412.1499938964844,413.8500061035156,405.25,405.3500061035156,21071344
2025-10-20,413.04998779296875,413.04998779296875,414.8500061035156,411.29998779296875,412.54998779296875,13083621
2025-10-21,412.8500061035156,412.8500061035156,413.95001220703125,412.3500061035156,413.5,1142130
2025-10-23,415.95001220703125,415.95001220703125,420.45001220703125,413.54998779296875,416.0,24305990
2025-10-24,416.79998779296875,416.79998779296875,417.95001220703125,413.45001220703125,415.95001220703125,14935678
2025-10-27,420.6499938964844,420.6499938964844,422.70001220703125,416.6000061035156,417.0,11603679
2025-10-28,417.8999938964844,417.8999938964844,421.6499938964844,415.8999938964844,420.5,17163147
2025-10-29,421.6000061035156,421.6000061035156,422.20001220703125,416.04998779296875,418.20001220703125,11470661
2025-10-30,418.75,418.75,421.70001220703125,416.1499938964844,421.6000061035156,12938674
2025-10-31,420.3500061035156,420.3500061035156,426.3999938964844,418.20001220703125,420.5,18599864
2025-11-03,413.95001220703125,413.95001220703125,421.6499938964844,413.29998779296875,419.95001220703125,7635440
2025-11-04,408.8999938964844,408.8999938964844,414.5,408.3500061035156,414.0,10085404
2025-11-05,408.8999938964844,408.8999938964844,408.8999938964844,408.8999938964844,408.8999938964844,0
2025-11-06,407.5,407.5,413.29998779296875,406.54998779296875,410.0,10095563
2025-11-07,404.04998779296875,404.04998779296875,409.1000061035156,403.1000061035156,406.04998779296875,8411611
2025-11-10,405.54998779296875,405.54998779296875,407.1000061035156,403.6499938964844,404.04998779296875,6650003
2025-11-11,406.8500061035156,406.8500061035156,408.04998779296875,404.6000061035156,406.0,12005318
2025-11-12,407.0,407.0,408.1000061035156,405.54998779296875,408.0,7987236
2025-11-13,405.70001220703125,405.70001220703125,407.5,404.5,407.0,6617185
2025-11-14,408.1499938964844,408.1499938964844,408.75,400.1000061035156,404.70001220703125,64020258
2025-11-17,407.1000061035156,407.1000061035156,412.0,406.0,409.75,7855399
2025-11-18,405.8500061035156,405.8500061035156,409.79998779296875,404.54998779296875,408.25,7661681
2025-11-19,403.54998779296875,403.54998779296875,405.54998779296875,402.79998779296875,404.8500061035156,7882450
2025-11-20,405.45001220703125,405.45001220703125,407.0,403.25,403.54998779296875,6693410
2025-11-21,407.8500061035156,407.8500061035156,408.5,404.70001220703125,405.0,5808131
2025-11-24,403.54998779296875,403.54998779296875,408.79998779296875,402.8500061035156,408.3999938964844,11037491
2025-11-25,400.79998779296875,400.79998779296875,404.5,400.1000061035156,403.54998779296875,8199785
2025-11-26,402.29998779296875,402.29998779296875,403.95001220703125,400.95001220703125,401.0,11443953
2025-11-27,404.29998779296875,404.29998779296875,405.95001220703125,402.1000061035156,403.5,8679529
2025-11-28,404.25,404.25,405.0,402.5,404.29998779296875,6883500
2025-12-01,404.25,404.25,405.5,398.20001220703125,402.79998779296875,13442658
2025-12-02,400.95001220703125,400.95001220703125,405.5,400.5,404.25,8093808
2025-12-03,400.5,400.5,402.20001220703125,398.8500061035156,401.70001220703125,10772192
2025-12-04,403.04998779296875,403.04998779296875,403.54998779296875,399.04998779296875,400.1000061035156,8057989
2025-12-05,404.95001220703125,404.95001220703125,405.3500061035156,402.0,403.04998779296875,4419747
2025-12-08,402.29998779296875,402.29998779296875,405.25,400.54998779296875,404.95001220703125,6056866
2025-12-09,401.04998779296875,401.04998779296875,404.5,400.0,402.0,9426717
2025-12-10,403.1499938964844,403.1499938964844,404.3999938964844,401.0,401.1000061035156,6969146
2025-12-11,402.8999938964844,402.8999938964844,404.0,401.1000061035156,403.1499938964844,6980147
2025-12-12,400.1000061035156,400.1000061035156,404.0,399.8500061035156,402.8999938964844,12407516
2025-12-15,402.29998779296875,402.29998779296875,403.3500061035156,399.5,400.1000061035156,7756564
2025-12-16,401.70001220703125,401.70001220703125,405.75,401.04998779296875,401.3999938964844,12347384
2025-12-17,399.79998779296875,399.79998779296875,403.1000061035156,399.1000061035156,401.0,8087490
2025-12-18,400.3999938964844,400.3999938964844,401.95001220703125,399.8500061035156,400.0,7227668
2025-12-19,401.04998779296875,401.04998779296875,402.6499938964844,400.25,400.25,10654835
2025-12-22,402.70001220703125,402.70001220703125,403.6499938964844,401.20001220703125,401.6000061035156,6847871
2025-12-23,407.3500061035156,407.3500061035156,408.8999938964844,401.79998779296875,402.5,10081997
2025-12-24,406.6000061035156,406.6000061035156,409.5,405.6499938964844,407.95001220703125,5777430
2025-12-25,406.6000061035156,406.6000061035156,406.6000061035156,406.6000061035156,406.6000061035156,0
2025-12-26,404.1499938964844,404.1499938964844,407.1499938964844,403.8500061035156,406.5,3152453
2025-12-29,402.6000061035156,402.6000061035156,404.79998779296875,401.45001220703125,404.1000061035156,6647710
2025-12-30,400.6000061035156,400.6000061035156,403.45001220703125,400.29998779296875,403.0,12340527
2025-12-31,403.0,403.0,403.75,400.8500061035156,401.1000061035156,9945109
2026-01-01,363.8500061035156,363.8500061035156,402.70001220703125,362.70001220703125,402.70001220703125,282626710
2026-01-02,350.04998779296875,350.04998779296875,360.0,345.25,360.0,118790358
2026-01-05,349.70001220703125,349.70001220703125,353.95001220703125,346.04998779296875,350.20001220703125,48358124
2026-01-06,342.45001220703125,342.45001220703125,350.70001220703125,337.75,350.25,72582738
2026-01-07,341.25,341.25,344.54998779296875,339.29998779296875,343.0,29440734
2026-01-08,340.8999938964844,340.8999938964844,345.1499938964844,339.04998779296875,341.5,36706319
2026-01-09,337.1499938964844,337.1499938964844,341.0,336.1000061035156,340.8999938964844,35193201
2026-01-12,338.3999938964844,338.3999938964844,339.5,335.79998779296875,338.25,16156143
2026-01-13,334.70001220703125,334.70001220703125,339.5,333.70001220703125,339.0,24922339
2026-01-14,334.75,334.75,336.0,333.45001220703125,336.0,14913422
2026-01-15,334.75,334.75,334.75,334.75,334.75,0
2026-01-16,329.20001220703125,329.20001220703125,337.5,328.54998779296875,337.5,30526898
